family,model,n_truth,n_scored,n_missing,n_invalid,coverage,mean_f1,mean_mcc
RF01399,transpred,11,11,0,0,1.0,0.4891989281646305,0.4978610969366181
RF01404,transpred,2,2,0,0,1.0,0.22765732416710735,0.2585876247053787
RF01406,transpred,14,1,13,0,0.07142857142857142,0.2826086956521739,0.2847667297814442
RF01410,transpred,1334,1334,0,0,1.0,0.03502039511105604,0.036246848816721994
RF01411,transpred,591,591,0,0,1.0,0.8666008413293047,0.875033305707492
RF01414,transpred,131,131,0,0,1.0,0.2555380907122475,0.2863475803121512
RF01440,transpred,3,3,0,0,1.0,0.31997259335388833,0.3678378016085689
RF01448,transpred,2,2,0,0,1.0,0.5968775847808105,0.6315447594206031
RF01451,transpred,1,1,0,0,1.0,0.40963855421686746,0.4397347820770441
RF01452,transpred,5,5,0,0,1.0,0.6158551773174414,0.6490554249530237
RF01453,transpred,3,3,0,0,1.0,0.6389750632174874,0.6572428944832264
RF01454,transpred,3,3,0,0,1.0,0.15516560595470208,0.17185686165904204
RF01462,transpred,7,7,0,0,1.0,0.10585715446619637,0.1109005690637144
RF01471,transpred,47,3,44,0,0.06382978723404255,0.0,-0.0011176612214551815
RF01475,transpred,15,15,0,0,1.0,0.06969360452926061,0.06928380951673256
RF01483,transpred,5,5,0,0,1.0,0.41000458015900954,0.43198994171217037
RF01484,transpred,4,4,0,0,1.0,0.04398544520547945,0.04493706904992166
RF01507,transpred,317,317,0,0,1.0,0.0,0.0
RF01508,transpred,8,8,0,0,1.0,0.0390625,0.03956117860482974
RF01515,transpred,516,516,0,0,1.0,0.0,0.0
RF01517,transpred,154,154,0,0,1.0,0.4740122563602008,0.5062355863509201
RF01519,transpred,50,50,0,0,1.0,0.24362817503688514,0.26234661442649637
RF01520,transpred,6,6,0,0,1.0,0.12532299741602068,0.1246383277280969
RF01521,transpred,67,67,0,0,1.0,0.6355184192678178,0.6657451948456264
RF01524,transpred,17,17,0,0,1.0,0.36617626987588614,0.39008622278334504
RF01532,transpred,17,17,0,0,1.0,0.20725367824301694,0.22629482926169722
RF01538,transpred,20,20,0,0,1.0,0.34762604272121606,0.38218659038168956
RF01540,transpred,26,26,0,0,1.0,0.7004094932447192,0.7286804285265323
RF01542,transpred,14,14,0,0,1.0,0.08900543163001635,0.09233425620371258
RF01548,transpred,28,28,0,0,1.0,0.7135859656248899,0.743328586140568
RF01549,transpred,22,22,0,0,1.0,0.7520893205001516,0.7777842174914855
RF01554,transpred,23,23,0,0,1.0,0.39712197756306045,0.47854756769959605
RF01558,transpred,15,15,0,0,1.0,0.44959191881356647,0.5051676519094602
RF01560,transpred,6,6,0,0,1.0,0.0,0.0
RF01564,transpred,1,1,0,0,1.0,0.0,0.0
RF01568,transpred,2,2,0,0,1.0,0.5491044776119403,0.5850511354460652
RF01573,transpred,2,2,0,0,1.0,0.0,0.0
RF01576,transpred,1,1,0,0,1.0,0.0,0.0
RF01585,transpred,14,14,0,0,1.0,0.33676722983264556,0.4084746988226569
RF01595,transpred,13,13,0,0,1.0,0.0,-0.0015019169883562036
RF01597,transpred,17,17,0,0,1.0,0.13255763843999138,0.1461802063808287
RF01610,transpred,20,20,0,0,1.0,0.5933284029334664,0.6377487021472199
RF01614,transpred,10,10,0,0,1.0,0.5308151931425588,0.5672669930594563
RF01620,transpred,18,18,0,0,1.0,0.6536090065560676,0.6804136258067728
RF01624,transpred,11,11,0,0,1.0,0.0,-0.0028679803123763167
RF01627,transpred,27,27,0,0,1.0,0.5834125619499999,0.6318395929357169
RF01628,transpred,8,8,0,0,1.0,0.6915318631915118,0.7244552332064812
RF01630,transpred,35,35,0,0,1.0,0.4686905193247908,0.5468539677825964
RF01637,transpred,58,58,0,0,1.0,0.6152780113733461,0.6586328462512374
RF01649,transpred,9,9,0,0,1.0,0.5956197755454484,0.6167551933601593
RF01651,transpred,10,10,0,0,1.0,0.7031205037316223,0.7484855452890492
RF01655,transpred,22,22,0,0,1.0,0.6088047397194537,0.6410921803922117
RF01659,transpred,9,9,0,0,1.0,0.45556739131451773,0.4997738846563359
RF01665,transpred,2,2,0,0,1.0,0.0,-0.006345499551268741
RF01668,transpred,705,705,0,0,1.0,0.9559075371931353,0.9572068390887807
